발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2022,2022-11-05 19:00,야,토,1,0,0,0,0,경북,경주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1164272,1754811,129.31743626,35.77598675
2022,2022-11-06 00:00,야,일,1,0,0,0,0,경기,용인시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,특수차,964315,1924737,127.09723888,37.32093751
2022,2022-11-06 03:00,야,일,1,0,0,0,0,경기,안양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,947835,1933880,126.91059965,37.40256777
2022,2022-11-06 05:00,야,일,1,0,0,0,0,전북,고창군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,929249,1715175,126.72057077,35.42982787
2022,2022-11-06 08:00,주,일,1,0,0,0,0,부산,강서구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1127545,1682503,128.89989242,35.12965368
2022,2022-11-06 09:00,주,일,1,0,0,0,0,전북,순창군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,사륜오토바이(ATV),967914,1708962,127.14675708,35.37580547
2022,2022-11-06 10:00,주,일,1,0,0,0,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,건설기계,929457,1910446,126.70519229,37.19013726
2022,2022-11-06 12:00,주,일,1,1,1,0,0,경북,예천군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1081058,1841426,128.40588914,36.56717321
2022,2022-11-06 18:00,야,일,1,0,0,0,0,충남,논산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,960530,1797769,127.06108817,36.17622602
2022,2022-11-06 18:00,야,일,1,0,0,0,0,제주,제주시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,화물차,보행자,914215,1503643,126.57623221,33.52125816
2022,2022-11-07 07:00,주,월,1,0,0,0,0,충북,옥천군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,건설기계,없음,1010681,1819526,127.61907314,36.37312208
2022,2022-11-07 07:00,주,월,1,0,0,0,0,전북,익산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,특수차,없음,962935,1772069,127.08903808,35.94461964
2022,2022-11-07 08:00,주,월,1,0,0,0,0,충남,태안군,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,건설기계,보행자,893813,1847098,126.31253886,36.61583118
2022,2022-11-07 10:00,주,월,1,0,0,0,0,경북,문경시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,1064351,1843676,128.219378,36.58872801
2022,2022-11-07 11:00,주,월,1,0,0,0,0,서울,중랑구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,963017,1954252,127.08110821,37.58692008
2022,2022-11-07 17:00,주,월,2,0,0,0,0,경남,고성군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1076315,1679912,128.33744084,35.11148307
2022,2022-11-07 18:00,야,월,1,0,0,0,0,경북,성주군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1073074,1765836,128.30961553,35.8863973
2022,2022-11-07 18:00,야,월,1,0,0,0,0,경남,산청군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1032247,1728702,127.85579838,35.55378745
2022,2022-11-07 21:00,야,월,1,0,0,0,0,경기,광주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,979618,1933839,127.26970488,37.40344298
2022,2022-11-07 22:00,야,월,1,2,1,1,0,충북,괴산군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1035342,1875773,127.89658255,36.87958623
2022,2022-11-08 03:00,야,화,1,0,0,0,0,광주,광산구,차대사람,보도통행중,보도통행중,기타,교차로,교차로내,승용차,보행자,937018,1687405,126.80828661,35.17996661
2022,2022-11-08 06:00,주,화,1,0,0,0,0,경기,이천시,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,991336,1923282,127.40222914,37.30846727
2022,2022-11-08 06:00,주,화,1,0,0,0,0,경기,광주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,974555,1934077,127.21249071,37.40546298
2022,2022-11-08 06:00,주,화,1,0,0,0,0,대구,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1094181,1772611,128.54423979,35.94566723
2022,2022-11-08 08:00,주,화,1,0,0,0,0,경북,안동시,차량단독,기타,기타,기타,단일로,기타단일로,화물차,없음,1108774,1836889,128.7149428,36.52352518
2022,2022-11-08 13:00,주,화,1,0,0,0,0,경남,진주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,자전거,1055077,1684298,128.10469222,35.15241644
2022,2022-11-08 14:00,주,화,1,0,0,0,0,전북,남원시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,987676,1721890,127.36412529,35.4928144
2022,2022-11-08 18:00,야,화,1,1,0,1,0,충남,논산시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,962028,1801104,127.07758428,36.20635232
2022,2022-11-08 19:00,야,화,1,0,0,0,0,전남,영광군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,900118,1695711,126.40207039,35.25185701
2022,2022-11-08 21:00,야,화,1,1,0,1,0,충북,청주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,999830,1837595,127.49810085,36.5360781
2022,2022-11-09 06:00,주,수,1,0,0,0,0,경남,김해시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1124897,1693045,128.87243294,35.22501763
2022,2022-11-09 08:00,주,수,1,0,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,895693,1490180,126.37837485,33.39820124
2022,2022-11-09 11:00,주,수,1,0,0,0,0,전북,군산시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,원동기장치자전거,930347,1772553,126.72769547,35.94720221
2022,2022-11-09 11:00,주,수,1,1,1,0,0,전북,고창군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승용차,925067,1725313,126.67356899,35.52092383
2022,2022-11-09 14:00,주,수,1,0,0,0,0,강원,고성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,1083611,2050342,128.45819011,38.44979164
2022,2022-11-09 17:00,주,수,1,0,0,0,0,경기,평택시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,기타,기타,승용차,자전거,952135,1884117,126.96237051,36.95424836
2022,2022-11-09 18:00,야,수,1,0,0,0,0,부산,부산진구,차대차,기타,기타,기타,단일로,기타단일로,화물차,이륜차,1141206,1686047,129.0503905,35.15977463
2022,2022-11-09 18:00,야,수,1,0,0,0,0,강원,삼척시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,1145524,1939015,129.14498437,37.43887377
2022,2022-11-09 20:00,야,수,1,0,0,0,0,서울,광진구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,963719,1950404,127.08924981,37.55226475
2022,2022-11-10 01:00,야,목,1,4,0,4,0,경기,안양시,차대차,기타,기타,기타,단일로,기타단일로,승용차,승용차,952075,1931329,126.95866976,37.37980361
2022,2022-11-10 10:00,주,목,1,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,안전거리 미확보,교차로,교차로부근,자전거,승용차,998028,1856670,127.47792087,36.70803727
2022,2022-11-10 13:00,주,목,1,0,0,0,0,경남,김해시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,1118456,1689005,128.80109141,35.18937952
2022,2022-11-10 14:00,주,목,1,1,0,1,0,대전,동구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,건설기계,998023,1816457,127.47796793,36.34551112
2022,2022-11-10 15:00,주,목,1,0,0,0,0,충남,계룡시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,승용차,975935,1807679,127.23208718,36.26607519
2022,2022-11-10 17:00,주,목,1,0,0,0,0,충북,보은군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,1022830,1832558,127.75489467,36.49039645
2022,2022-11-11 10:00,주,금,1,0,0,0,0,충남,예산군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,928499,1861811,126.69900652,36.75168863
2022,2022-11-11 10:00,주,금,1,0,0,0,0,경남,창원시(통합),차대사람,기타,기타,중앙선 침범,교차로,교차로부근,승용차,보행자,1108708,1690986,128.69430485,35.20834148
2022,2022-11-11 12:00,주,금,1,0,0,0,0,충남,당진시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,924079,1870885,126.6485914,36.83313579
2022,2022-11-11 14:00,주,금,1,0,0,0,0,강원,속초시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1089117,2023291,128.51786519,38.20550303
2022,2022-11-11 17:00,주,금,1,0,0,0,0,부산,북구,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,1138190,1697608,129.01922695,35.26440412
2022,2022-11-11 20:00,야,금,1,0,0,0,0,충남,아산시,차대차,기타,기타,안전운전 의무 불이행,기타,기타,승용차,승용차,957332,1880014,127.02097384,36.91751298
2022,2022-11-11 21:00,야,금,1,0,0,0,0,경기,양평군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1020477,1946610,127.73172347,37.51855424
2022,2022-11-11 22:00,야,금,1,0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,964208,1861884,127.09902161,36.75436707
2022,2022-11-11 23:00,야,금,1,2,1,1,0,전남,영광군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,904214,1715106,126.44481681,35.42711088
2022,2022-11-12 02:00,야,토,1,0,0,0,0,경기,파주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,개인형이동장치(PM),937510,1980873,126.78993126,37.82546734
2022,2022-11-12 05:00,야,토,1,1,0,1,0,경기,포천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,977655,1999624,127.24550626,37.9963358
2022,2022-11-12 07:00,주,토,1,0,0,0,0,경남,거창군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,1037746,1751017,127.91751625,35.7547902
2022,2022-11-12 17:00,주,토,1,0,0,0,0,전북,순창군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,969996,1705472,127.16980614,35.34440183
2022,2022-11-12 21:00,야,토,1,0,0,0,0,경기,고양시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,948807,1962612,126.9195781,37.66158799
2022,2022-11-12 22:00,야,토,1,2,0,2,0,대전,동구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,995975,1812472,127.45516522,36.30957818
2022,2022-11-12 23:00,야,토,1,0,0,0,0,경기,수원시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,956571,1921503,127.01002755,37.29145765
2022,2022-11-13 00:00,야,일,1,1,0,1,0,충남,천안시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,특수차,970066,1866913,127.16445022,36.79990461
2022,2022-11-13 01:00,야,일,1,2,0,2,0,인천,남동구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,932722,1937910,126.73948629,37.43791568
2022,2022-11-13 13:00,주,일,1,0,0,0,0,충북,괴산군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1028020,1867861,127.81412971,36.80850904
2022,2022-11-13 15:00,주,일,1,0,0,0,0,경기,안성시,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,978360,1896553,127.25657396,37.06731885
2022,2022-11-13 18:00,야,일,1,6,3,3,0,경북,상주시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,승용차,승용차,1061001,1834965,128.18124141,36.51042306
2022,2022-11-14 06:00,주,월,1,0,0,0,0,강원,강릉시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1116266,1989776,128.8224391,37.90042179
2022,2022-11-14 08:00,주,월,1,0,0,0,0,서울,강동구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,이륜차,승합차,966459,1949060,127.12033113,37.54025458
2022,2022-11-14 11:00,주,월,1,0,0,0,0,경기,용인시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,965812,1921828,127.11426849,37.29477279
2022,2022-11-14 11:00,주,월,1,0,0,0,0,전남,함평군,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,사륜오토바이(ATV),승합차,908669,1684430,126.49730276,35.15096653
2022,2022-11-14 11:00,주,월,1,1,0,1,0,경기,연천군,차대차,후진중충돌,후진중충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,승용차,962116,2002982,127.06835429,38.0260841
2022,2022-11-14 16:00,주,월,1,0,0,0,0,전북,남원시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승합차,이륜차,987477,1712747,127.36207202,35.41037185
2022,2022-11-14 17:00,주,월,1,0,0,0,0,강원,삼척시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1142014,1933816,129.10432245,37.39257495
2022,2022-11-14 17:00,주,월,1,1,0,1,0,경남,진주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1060561,1689425,128.16527431,35.19832896
2022,2022-11-14 17:00,주,월,1,9,0,9,0,경남,남해군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승합차,1037936,1647776,127.91484129,34.82388256
2022,2022-11-14 18:00,야,월,1,0,0,0,0,충북,청주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1012959,1847638,127.64494007,36.62652826
2022,2022-11-14 20:00,야,월,1,0,0,0,0,경북,포항시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,특수차,승용차,1169796,1776158,129.38307017,35.96741129
2022,2022-11-15 01:00,야,화,1,0,0,0,0,경남,양산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,없음,1138946,1702902,129.02843244,35.31201852
2022,2022-11-15 06:00,주,화,1,1,1,0,0,경기,오산시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,959638,1904043,127.04557373,37.13421452
2022,2022-11-15 07:00,주,화,1,0,0,0,0,경남,진주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1051061,1685778,128.06069394,35.16597328
2022,2022-11-15 08:00,주,화,1,0,0,0,0,충북,증평군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,1007330,1865228,127.58215114,36.78515973
2022,2022-11-15 15:00,주,화,1,0,0,0,0,제주,제주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,914158,1502613,126.57571727,33.51196458
2022,2022-11-15 16:00,주,화,2,0,0,0,0,부산,금정구,차량단독,공작물충돌,공작물충돌,중앙선 침범,교차로,교차로내,원동기장치자전거,없음,1146062,1692636,129.10485697,35.21847139
2022,2022-11-15 17:00,주,화,1,0,0,0,0,경북,의성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,화물차,없음,1075094,1830057,128.33813735,36.46517862
2022,2022-11-15 18:00,야,화,1,2,1,1,0,전북,진안군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,특수차,984022,1754506,127.32319272,35.78684261
2022,2022-11-15 18:00,야,화,1,0,0,0,0,경남,진주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,1056474,1687374,128.1202397,35.18007418
2022,2022-11-16 03:00,야,수,1,0,0,0,0,서울,중랑구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,964020,1953463,127.09250729,37.57984835
2022,2022-11-16 09:00,주,수,1,0,0,0,0,인천,중구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,914552,1944257,126.53337938,37.49361771
2022,2022-11-16 10:00,주,수,1,0,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,농기계,승용차,1144437,1764986,129.09991176,35.87080676
2022,2022-11-16 18:00,야,수,1,0,0,0,0,전남,여수시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,승용차,화물차,1019332,1643110,127.71129551,34.78232966
2022,2022-11-16 18:00,야,수,1,1,1,0,0,경기,포천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,983358,1991255,127.31065276,37.92102934
2022,2022-11-16 22:00,야,수,1,0,0,0,0,충남,아산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954382,1879542,126.98788432,36.91312012
2022,2022-11-17 00:00,야,목,1,0,0,0,0,서울,구로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,940757,1943745,126.82983898,37.49105662
2022,2022-11-17 05:00,야,목,1,0,0,0,0,경기,화성시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,932168,1912884,126.735513,37.2123127
2022,2022-11-17 09:00,주,목,1,0,0,0,0,충북,음성군,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,1000730,1891698,127.50820701,37.02380362
2022,2022-11-17 11:00,주,목,1,1,0,1,0,부산,기장군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1153741,1707264,129.19193937,35.34916706
2022,2022-11-17 11:00,주,목,1,0,0,0,0,경기,광명시,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승합차,942834,1941300,126.85352264,37.46915048
2022,2022-11-17 11:00,주,목,1,0,0,0,0,전남,무안군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,897023,1668588,126.37143421,35.00701647
2022,2022-11-17 12:00,주,목,1,3,0,3,0,강원,동해시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,1143368,1944652,129.12171916,37.49000035
2022,2022-11-17 15:00,주,목,1,0,0,0,0,충북,옥천군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1013943,1805642,127.65518997,36.2479099
2022,2022-11-17 17:00,주,목,1,0,0,0,0,인천,중구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,화물차,없음,900460,1941357,126.37438358,37.46607126
2022,2022-11-18 02:00,야,금,1,0,0,0,0,광주,광산구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,938658,1693065,126.82587549,35.23110157
2022,2022-11-18 06:00,주,금,1,1,0,1,0,서울,중랑구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,962293,1954339,127.07290348,37.58767485
2022,2022-11-18 08:00,주,금,1,0,0,0,0,경남,통영시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,자전거,없음,1068186,1647006,128.24555204,34.81536204
2022,2022-11-18 10:00,주,금,1,0,0,0,0,경기,시흥시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,944234,1933238,126.8699634,37.39657144
2022,2022-11-18 11:00,주,금,1,4,1,3,0,대구,달성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1084696,1742219,128.43586709,35.67255155
2022,2022-11-18 13:00,주,금,1,0,0,0,0,서울,강북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,957731,1957917,127.02102583,37.61972578
2022,2022-11-18 13:00,주,금,1,0,0,0,0,경기,양평군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,기타,기타,건설기계,보행자,996403,1946835,127.45929409,37.5208026
2022,2022-11-18 16:00,주,금,1,0,0,0,0,경기,시흥시,차대사람,기타,기타,신호위반,단일로,기타단일로,승용차,보행자,935097,1930920,126.76694546,37.37508401
2022,2022-11-18 17:00,주,금,1,0,0,0,0,경기,김포시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,922470,1963135,126.6209426,37.66445429
2022,2022-11-18 17:00,주,금,1,0,0,0,0,경기,포천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,971569,1982290,127.17687614,37.83993609
2022,2022-11-18 18:00,야,금,1,0,0,0,0,서울,성동구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,958026,1950779,127.02477775,37.55540293
2022,2022-11-18 19:00,야,금,1,0,0,0,0,경기,의정부시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,959727,1971665,127.04288323,37.74372754
2022,2022-11-19 00:00,야,토,1,0,0,0,0,대구,달서구,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,1093335,1761968,128.53361291,35.84980581
2022,2022-11-19 12:00,주,토,1,1,1,0,0,경남,고성군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,사륜오토바이(ATV),화물차,1061307,1656767,128.1710557,34.90381487
2022,2022-11-19 13:00,주,토,1,0,0,0,0,서울,중랑구,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,이륜차,이륜차,962622,1954148,127.07663962,37.58596674
2022,2022-11-19 14:00,주,토,1,0,0,0,0,대구,중구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,자전거,1098918,1764536,128.59574906,35.87240735
2022,2022-11-19 17:00,주,토,1,0,0,0,0,강원,춘천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,1024342,1985218,127.77675075,37.86644455
2022,2022-11-19 17:00,주,토,1,0,0,0,0,경남,합천군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1046454,1719674,128.01202997,35.47182373
2022,2022-11-19 19:00,야,토,1,0,0,0,0,부산,동래구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,1142582,1689967,129.06617122,35.19491447
2022,2022-11-19 20:00,야,토,1,0,0,0,0,강원,횡성군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1040092,1945997,127.95365404,37.51238501
2022,2022-11-20 02:00,야,일,1,0,0,0,0,전북,군산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,지하차도(도로)내,승용차,보행자,926266,1776243,126.68210684,35.98016819
2022,2022-11-20 02:00,야,일,1,0,0,0,0,경북,경산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,1119038,1765767,128.81876071,35.88126386
2022,2022-11-20 07:00,주,일,1,1,0,1,0,경기,파주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,929544,1969673,126.70050966,37.72394841
2022,2022-11-20 09:00,주,일,1,0,0,0,0,충남,논산시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,963491,1796329,127.09408108,36.16335993
2022,2022-11-20 10:00,주,일,1,0,0,0,0,강원,강릉시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,1123092,1974318,128.89742917,37.76024016
2022,2022-11-20 13:00,주,일,1,0,0,0,0,충남,서산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,기타,기타,승용차,보행자,907732,1864519,126.46606603,36.77430343
2022,2022-11-20 17:00,주,일,1,0,0,0,0,경기,화성시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,952909,1903360,126.9698592,37.12774344
2022,2022-11-20 18:00,야,일,1,0,0,0,0,전북,부안군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,930599,1750105,126.73244199,35.7448433
2022,2022-11-20 20:00,야,일,1,16,4,12,0,충남,천안시,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,승합차,승용차,972290,1878989,127.18893935,36.90883165
2022,2022-11-20 23:00,야,일,1,0,0,0,0,전북,정읍시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,939729,1729838,126.83492754,35.56272083
2022,2022-11-20 23:00,야,일,1,0,0,0,0,경기,포천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,980885,1993413,127.28245865,37.94043063
2022,2022-11-21 01:00,야,월,1,0,0,0,0,경북,구미시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1072972,1793956,128.31107863,36.13990731
2022,2022-11-21 03:00,야,월,1,0,0,0,0,경기,성남시,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,이륜차,없음,967956,1931005,127.13806136,37.37756822
2022,2022-11-21 09:00,주,월,1,0,0,0,0,강원,홍천군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1035080,1966016,127.89790286,37.6930263
2022,2022-11-21 09:00,주,월,1,0,0,0,0,전북,완주군,차대차,기타,기타,중앙선 침범,교차로,교차로부근,화물차,원동기장치자전거,973709,1762258,127.20881839,35.85651344
2022,2022-11-21 09:00,주,월,1,0,0,0,0,대전,서구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,건설기계,보행자,989099,1811227,127.37859044,36.29830066
2022,2022-11-21 10:00,주,월,1,0,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승합차,보행자,975385,1953410,127.22122205,37.57974479
2022,2022-11-21 11:00,주,월,1,0,0,0,0,강원,강릉시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,자전거,1123679,1973501,128.90395224,37.75279933
2022,2022-11-21 11:00,주,월,1,0,0,0,0,경남,거제시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1090277,1650417,128.48743629,34.84439723
2022,2022-11-22 01:00,야,화,1,0,0,0,0,경기,부천시,차대차,기타,기타,안전운전 의무 불이행,단일로,터널안,이륜차,승용차,940084,1945407,126.82209103,37.50599286
2022,2022-11-22 08:00,주,화,1,0,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,948937,1943539,126.92238137,37.48968855
